location,lat,long
124 BEDOK NTH RD,1.32925881900007,103.93904643
124 BEDOK RESERVOIR RD,1.33262542300002,103.910160875
124 BISHAN ST 12,1.34647605100002,103.851273732
124 BT BATOK CTRL,1.35118204900004,103.74720986
124 GEYLANG EAST AVE 1,1.31838863800004,103.886675673
124 HOUGANG AVE 1,1.35289261500003,103.88665535
124 MARSILING RISE,1.43882868000003,103.77938767
124 MCNAIR RD,1.31834857200005,103.856061241
124 PASIR RIS ST 11,1.36582030200003,103.954308256
124 RIVERVALE DR,1.38761971100007,103.902158654
124 SERANGOON NTH AVE 1,1.36618689600004,103.871419458
124 SIMEI ST 1,1.34630712900002,103.95337579
124 TECK WHYE LANE,1.38010501000002,103.749632027
124 YISHUN ST 11,1.43459030000002,103.831139297
124A BT MERAH VIEW,1.28488704600005,103.822781819
124A RIVERVALE DR,1.38813306800006,103.902176142
124B BT MERAH VIEW,1.28528220600003,103.823094987
124B RIVERVALE DR,1.38829484000007,103.903158524
124C RIVERVALE DR,1.38809640700003,103.902720783
125 BEDOK NTH RD,1.32884321500006,103.939123687
125 BEDOK RESERVOIR RD,1.33295993400003,103.909904763
125 BISHAN ST 12,1.34711903000004,103.851553257
125 BT MERAH VIEW,1.28506119200006,103.823812012
125 GEYLANG EAST AVE 1,1.31744387800006,103.886373732
125 HOUGANG AVE 1,1.35240984200004,103.88649157
125 KIM TIAN RD,1.28308573600003,103.82865819
125 PASIR RIS ST 11,1.36618432400007,103.954324674
125 PENDING RD,1.37720623300004,103.770506987
125 RIVERVALE ST,1.38897036400004,103.903044791
125 YISHUN ST 11,1.43395069400003,103.830439843
126 ANG MO KIO AVE 3,1.37164990000002,103.843644176
126 BEDOK NTH ST 2,1.32816830000007,103.938917891
126 BEDOK RESERVOIR RD,1.33273870800002,103.910911918
126 BISHAN ST 12,1.34627451300003,103.852083744
126 BT BATOK CTRL,1.35192324100007,103.746721991
126 GEYLANG EAST AVE 1,1.31755699500007,103.88713025
126 HOUGANG AVE 1,1.35242844900006,103.885977159
126 PASIR RIS ST 11,1.36548783100005,103.955273377
126 PENDING RD,1.37636193600002,103.769918847
126 RIVERVALE ST,1.38906021700006,103.902400513
126 SERANGOON NTH AVE 1,1.36605821700005,103.871874851
126 SIMEI ST 1,1.34704714200006,103.954253519
126 TAMPINES ST 11,1.34578613300005,103.950321611
126 YISHUN ST 11,1.43352897000005,103.830148771
126A EDGEDALE PLAINS,1.39410055000008,103.911356165
126A KIM TIAN RD,1.28285654800004,103.829496414
126C EDGEDALE PLAINS,1.39397053100004,103.91066356
126C KIM TIAN RD,1.28231370000003,103.829311504
127 ANG MO KIO AVE 3,1.37122322100004,103.843593321
127 BEDOK NTH ST 2,1.32797407400005,103.937944118
127 BEDOK RESERVOIR RD,1.33284642900003,103.911171291
127 BISHAN ST 12,1.34607589400002,103.851694781
127 BT BATOK WEST AVE 6,1.35185612900005,103.746076774
127 GEYLANG EAST AVE 1,1.31772915000005,103.887759948
127 HOUGANG AVE 1,1.35291722100004,103.885679906
127 MARSILING RISE,1.43811941800004,103.779464277
127 PASIR RIS ST 11,1.36589316300007,103.955221658
127 PENDING RD,1.37649164300007,103.769282744
127 RIVERVALE ST,1.39059360300007,103.902213493
127 SERANGOON NTH AVE 1,1.36562823500003,103.871831332
127 SIMEI ST 1,1.34658424400004,103.954316431
127 TAMPINES ST 11,1.34543163500007,103.950647628
127 YISHUN ST 11,1.43420896200007,103.83097467
127A KIM TIAN RD,1.28196243500003,103.829559141
127C KIM TIAN RD,1.28152280400008,103.830035757
127D KIM TIAN RD,1.28111980600005,103.829943175
128 ANG MO KIO AVE 3,1.37083202800005,103.843546991
128 BEDOK NTH ST 2,1.32774023600007,103.939005697
128 BEDOK RESERVOIR RD,1.33334609700006,103.911344065
128 BT BATOK WEST AVE 6,1.35168272400006,103.745604599
128 GEYLANG EAST AVE 1,1.31830919500004,103.887754006
128 KIM TIAN RD,1.28152464800007,103.829054629
128 PENDING RD,1.37599511200006,103.769766188
128 RIVERVALE ST,1.39049049600004,103.902688504
128 YISHUN ST 11,1.43387793700003,103.831302219
128A PUNGGOL FIELD WALK,1.39354226300003,103.912428476
128C PUNGGOL FIELD WALK,1.39254913700006,103.912560905
129 ANG MO KIO AVE 3,1.36989498900004,103.84205905
129 BEDOK NTH ST 2,1.32755443200006,103.938030484
129 BEDOK RESERVOIR RD,1.33401866700007,103.912238854
129 BISHAN ST 12,1.34569226700006,103.850399346
129 BT BATOK WEST AVE 6,1.35142975200006,103.74603074
129 CLARENCE LANE,1.29249072200003,103.814305432
129 GEYLANG EAST AVE 2,1.31690392900003,103.88820742
129 KIM TIAN RD,1.28115303100003,103.828856188
129 LOR AH SOO,1.35151849800008,103.887577516
129 RIVERVALE ST,1.38986875400002,103.902651026
129 SIMEI ST 1,1.34624579400003,103.954276624
129 YISHUN ST 11,1.43371166700007,103.831815032
12A MARSILING LANE,1.44131726900002,103.77840513
12B MARSILING LANE,1.44108596700005,103.778120235
12C MARSILING LANE,1.44108587700003,103.777781234
13 CANTONMENT CL,1.27469944000006,103.840485374
13 EUNOS CRES,1.32268661900002,103.903500926
13 FARRER PK RD,1.31160076200007,103.851400079
13 HOLLAND DR,1.30936039500006,103.793205068
13 JALAN BT MERAH,1.28771895900007,103.807280589
13 JOO SENG RD,1.33845906300007,103.884072359
13 TOH YI DR,1.33874588000003,103.772438576
13 UPP BOON KENG RD,1.31481317700008,103.870889571
130 ANG MO KIO AVE 3,1.37039791700005,103.84187884
130 BEDOK NTH ST 2,1.32716150800007,103.936824834
130 BISHAN ST 12,1.34590888800005,103.851015987
130 BT BATOK WEST AVE 6,1.35106126000005,103.745857352
130 CHOA CHU KANG AVE 1,1.38129091200005,103.75029665
130 CLARENCE LANE,1.29272126700005,103.814835714
130 EDGEDALE PLAINS,1.39317299400005,103.910055332
130 LOR AH SOO,1.35128004800004,103.886489898
130 RIVERVALE ST,1.38944503900007,103.902653244
130 SIMEI ST 1,1.34621293300006,103.954814919
130 YISHUN ST 11,1.43352498100006,103.831330838
131 ANG MO KIO AVE 3,1.37101536400007,103.841800324
131 BEDOK NTH AVE 3,1.32696994000003,103.935850076
131 BEDOK RESERVOIR RD,1.33312205600004,103.911711198
131 BISHAN ST 12,1.34557574800004,103.850945135
131 BT BATOK WEST AVE 6,1.35073333000003,103.746261338
131 CASHEW RD,1.37457987000005,103.770871764
131 CHOA CHU KANG AVE 1,1.38149344900006,103.750955862
131 RIVERVALE ST,1.38934424800004,103.903081571
131 SIMEI ST 1,1.34549483500007,103.953960305
131 YISHUN ST 11,1.43316260600005,103.831684788
131B KIM TIAN RD,1.28091756900005,103.828370314
131C KIM TIAN RD,1.28031242700007,103.828822266
132 ANG MO KIO AVE 3,1.37144743600004,103.841783558
132 BEDOK NTH ST 2,1.32775289000006,103.93670934
132 BEDOK RESERVOIR RD,1.33279545200003,103.911813211
132 BISHAN ST 12,1.34566334800007,103.851578599
132 BT BATOK WEST AVE 6,1.35065243800005,103.745625196
132 CASHEW RD,1.37427380200006,103.770688641
132 CHOA CHU KANG AVE 1,1.38106199200007,103.750795989
132 EDGEDALE PLAINS,1.39306949900003,103.910698497
132 MARSILING RISE,1.43828189800007,103.778025758
132 RIVERVALE ST,1.39002903700003,103.903517302
132 SIMEI ST 1,1.34673898300002,103.955937163
132 YISHUN ST 11,1.43277846400002,103.831223954
133 ANG MO KIO AVE 3,1.37113968600005,103.842644163
133 BEDOK NTH AVE 3,1.32756257200003,103.935734627
133 BEDOK RESERVOIR RD,1.33235744100006,103.911767965
133 BISHAN ST 12,1.34546754200005,103.851722442
133 BT BATOK WEST AVE 6,1.35159310100005,103.744955936
133 EDGEDALE PLAINS,1.39283155400005,103.91062012
133 LOR AH SOO,1.35076271000003,103.887548073
133 RIVERVALE ST,1.38844915700003,103.904144361
133 SIMEI ST 1,1.34731366600005,103.955678505
133 YISHUN ST 11,1.43255737200008,103.83078411
134 ANG MO KIO AVE 3,1.37205318200006,103.842249737
134 BEDOK NTH ST 2,1.32824936700007,103.936006964
134 BEDOK RESERVOIR RD,1.33287858500006,103.912838489
134 BT BATOK WEST AVE 6,1.35159087000005,103.744509606
134 EDGEDALE PLAINS,1.39233540500004,103.910180783
134 GEYLANG EAST AVE 1,1.31599509500006,103.886008508
134 JALAN BT MERAH,1.27925619900003,103.827209347
134 LOR AH SOO,1.35046468300004,103.886509353
134 POTONG PASIR AVE 3,1.33447489200006,103.866286539
134 RIVERVALE ST,1.38786467700004,103.904672885
134 SIMEI ST 1,1.34814861600006,103.955648416
134 YISHUN ST 11,1.43237650500004,103.831410877
135 BEDOK NTH ST 2,1.32873535100003,103.936506738
135 BEDOK RESERVOIR RD,1.33314106400007,103.912523538
135 BT BATOK WEST AVE 6,1.35125231900003,103.744795018
135 EDGEDALE PLAINS,1.39209206200007,103.91002248
135 JALAN BT MERAH,1.27860068700005,103.827085377
135 LOR AH SOO,1.34975825400005,103.886810076
135 POTONG PASIR AVE 3,1.33469058700007,103.866824291
135 SERANGOON NTH AVE 2,1.36725606600004,103.874813499
135 SIMEI ST 1,1.34803733100006,103.957046122
135 TECK WHYE LANE,1.38045272400007,103.751556333
135 YISHUN ST 11,1.43224778200005,103.831911842
136 BEDOK NTH AVE 3,1.32783473900002,103.935211635
136 BEDOK RESERVOIR RD,1.33356916100007,103.913545815
136 BISHAN ST 12,1.34413413900006,103.851740462
136 BT BATOK WEST AVE 6,1.35090042900003,103.74485765
136 PETIR RD,1.37461056100005,103.768753598
136 POTONG PASIR AVE 3,1.33398254800005,103.866520143
136 SERANGOON NTH AVE 2,1.36810159800007,103.874987831
136 SIMEI ST 1,1.34793607200004,103.956339808
136 TECK WHYE LANE,1.37990613700003,103.751696104
136 YISHUN RING RD,1.43203129100004,103.831436164
137 BEDOK NTH AVE 3,1.32883066200003,103.935509731
137 BT BATOK WEST AVE 6,1.35051222400006,103.744948501
137 LOR AH SOO,1.34905321600007,103.886640173
137 MARSILING RD,1.43845614700007,103.777081266
137 PETIR RD,1.37499058700007,103.769509869
137 POTONG PASIR AVE 3,1.33385759400005,103.865845368
137 SERANGOON NTH AVE 2,1.36778495200002,103.875011736
137 SIMEI ST 1,1.34758009400002,103.956310473
137 TECK WHYE LANE,1.38004753000007,103.752483841
137 YISHUN RING RD,1.43198319600003,103.830253382
138 BEDOK NTH ST 2,1.33001011200002,103.936343484
138 BEDOK RESERVOIR RD,1.33430111100006,103.91316584
138 BISHAN ST 12,1.34476326400005,103.852206846
138 BT BATOK WEST AVE 6,1.35044712000007,103.744471904
138 EDGEDALE PLAINS,1.39277115900006,103.909796214
138 LOR AH SOO,1.35162442600006,103.884447871
138 PASIR RIS ST 11,1.36333065900004,103.959726544
138 POTONG PASIR AVE 3,1.33356221000003,103.865458562
138 SIMEI ST 1,1.34721811800006,103.956900532
138 YISHUN RING RD,1.43160991200006,103.830614069
138A LOR 1A TOA PAYOH,1.33671098500002,103.845472946
138B LOR 1A TOA PAYOH,1.33626408900005,103.845626191
138C LOR 1A TOA PAYOH,1.33626413700006,103.844907413
139 BEDOK NTH AVE 3,1.32941001100005,103.93539727
139 BEDOK RESERVOIR RD,1.33462453400006,103.91377768
139 BISHAN ST 12,1.34524700600002,103.852692218
139 BT BATOK WEST AVE 6,1.35110320000007,103.744169896
139 JALAN BT MERAH,1.27907853400006,103.826785281
139 LOR AH SOO,1.35223111100004,103.884240124
139 PASIR RIS ST 11,1.36351798600003,103.959586721
139 PETIR RD,1.37534822300006,103.769657773
139 POTONG PASIR AVE 3,1.33327648900007,103.866110231
139 SERANGOON NTH AVE 2,1.36878373000008,103.875412429
139 SIMEI ST 1,1.34668351000005,103.956561348
139 YISHUN RING RD,1.43165616000005,103.831319107
139A LOR 1A TOA PAYOH,1.33627775800005,103.844044881
139B LOR 1A TOA PAYOH,1.33671109100004,103.843878159
14 EUNOS CRES,1.32314313100005,103.903449092
14 JALAN BT MERAH,1.28786130500004,103.807648168
14 JOO SENG RD,1.33607365300003,103.879853824
14 KG ARANG RD,1.30034301400002,103.883651173
14 LOR 7 TOA PAYOH,1.33666896700004,103.858353616
14 ST. GEORGE'S RD,1.32369795700004,103.862091727
14 TELOK BLANGAH CRES,1.27776030100006,103.820730062
14 TOH YI DR,1.33908702600007,103.77256935
14 UPP BOON KENG RD,1.31505420500002,103.870303668
140 BEDOK RESERVOIR RD,1.33488991400003,103.913386187
140 BISHAN ST 12,1.34479967100003,103.853106542
140 LOR AH SOO,1.35252644300004,103.88373833
140 MARSILING RD,1.43765572400002,103.776725571
140 PASIR RIS ST 11,1.36394845900003,103.959181036
140 PETIR RD,1.37550299100008,103.768952438
140 POTONG PASIR AVE 3,1.33381551500003,103.866824943
140 RIVERVALE ST,1.38937559500005,103.90370542
140 SERANGOON NTH AVE 2,1.36843456900004,103.875006492
140 TAMPINES ST 12,1.34773489400004,103.944124424
140 YISHUN RING RD,1.43118626000006,103.830601339
141 BEDOK RESERVOIR RD,1.33530647200007,103.913462151
141 BISHAN ST 12,1.34515398400004,103.853367119
141 JALAN BT MERAH,1.27714559700007,103.828738909
141 LOR 2 TOA PAYOH,1.33522519600007,103.845603742
141 PASIR RIS ST 11,1.36418011000006,103.958735555
141 PETIR RD,1.37587156200004,103.768135702
141 POTONG PASIR AVE 3,1.33405922600002,103.867455101
141 RIVERVALE ST,1.38977585000004,103.903968636
141 SERANGOON NTH AVE 2,1.36859421300005,103.874523244
141 SIMEI ST 2,1.34585135500004,103.955069793
141 TAMPINES ST 12,1.34829549100004,103.945176776
141 TECK WHYE LANE,1.38041161300004,103.752579917
141 YISHUN RING RD,1.43089700200005,103.830000816
142 BEDOK RESERVOIR RD,1.33563649800004,103.913269358
142 BISHAN ST 12,1.34550186100006,103.853443638
142 JALAN BT MERAH,1.27700823500004,103.828056202
142 LOR 2 TOA PAYOH,1.33583775000005,103.845162997
142 LOR AH SOO,1.35302664000005,103.882887594
142 PASIR RIS ST 11,1.36287388100004,103.959754593
142 PETIR RD,1.37639172400003,103.767912824
142 POTONG PASIR AVE 3,1.33320406700005,103.866992604
142 RIVERVALE CRES,1.39045415400005,103.905102918
142 SIMEI ST 2,1.34534983100002,103.955127262
142 TAMPINES ST 12,1.34870002200006,103.944857756
142 TECK WHYE LANE,1.38079049600003,103.751954412
142 YISHUN RING RD,1.43077763500003,103.830625739
143 BEDOK RESERVOIR RD,1.33498400100007,103.912760137
143 BISHAN ST 12,1.34557936900006,103.852911957
143 BT BATOK ST 11,1.35037643500004,103.743909023
143 LOR 2 TOA PAYOH,1.33588435400003,103.84399134
143 LOR AH SOO,1.35223342700004,103.882841641
143 MARSILING RD,1.43674688100003,103.776725584
143 MEI LING ST,1.29348201300007,103.804916741
143 PASIR RIS ST 11,1.36198405200003,103.960695828
143 PETIR RD,1.37637448200007,103.76732428
143 POTONG PASIR AVE 2,1.33290762100006,103.866168845
143 SERANGOON NTH AVE 1,1.36736076700004,103.872925372
143 TAMPINES ST 12,1.34807138600007,103.943580027
143 YISHUN RING RD,1.43100259400006,103.83109378
144 BEDOK RESERVOIR RD,1.33486976900002,103.912526825
144 BISHAN ST 12,1.34594126800005,103.85332212
144 BT BATOK WEST AVE 6,1.35004338700003,103.744237408
144 JALAN BT MERAH,1.27730543200005,103.829955551
144 LOR 2 TOA PAYOH,1.33535073300004,103.844027149
144 PASIR RIS ST 11,1.36240784500006,103.960544055
144 POTONG PASIR AVE 2,1.33262019900008,103.865513506
144 RIVERVALE DR,1.38916972300007,103.905930314
144 SERANGOON NTH AVE 1,1.36778139200004,103.87304128
144 TAMPINES ST 12,1.34841666100004,103.943710311
144 TECK WHYE LANE,1.38082768700002,103.75247658
144 YISHUN ST 11,1.43102371400005,103.831365012
145 BISHAN ST 11,1.34488600900005,103.854284496
145 BT BATOK ST 11,1.34997305500002,103.743724853
145 JALAN BT MERAH,1.27729352900008,103.83051565
145 LOR 2 TOA PAYOH,1.33521035400003,103.846162941
145 MEI LING ST,1.29381372900002,103.805027901
145 PASIR RIS ST 11,1.36321945200007,103.960831859
145 PETIR RD,1.37600740700003,103.766884122
145 POTONG PASIR AVE 2,1.33237317800007,103.866165159
145 RIVERVALE DR,1.38990044900004,103.906070334
145 SERANGOON NTH AVE 1,1.36780607400004,103.872379574
145 SIMEI ST 2,1.34484832800007,103.95555384
145 TAMPINES ST 12,1.34880154900003,103.943694852
145 WOODLANDS ST 13,1.43611786700006,103.773245422
145 YISHUN ST 11,1.43084061700006,103.831855468
146 BEDOK RESERVOIR RD,1.33459969100005,103.912010752
146 BISHAN ST 11,1.34408604900005,103.854147569
146 BT BATOK WEST AVE 6,1.34966890900006,103.744083499
146 GANGSA RD,1.37552838600004,103.766185189
146 JALAN BT MERAH,1.27784876600003,103.83081146
146 LOR 2 TOA PAYOH,1.33435697700003,103.845404212
146 PASIR RIS ST 11,1.36303591800004,103.960157916
146 POTONG PASIR AVE 1,1.33180078300006,103.867242849
146 RIVERVALE DR,1.39049647300004,103.906157176
146 SERANGOON NTH AVE 1,1.36816861700004,103.872938459
146 SIMEI ST 2,1.34464143500003,103.955916773
146 WOODLANDS ST 13,1.43611788800007,103.774084354
146 YISHUN ST 11,1.43100176200005,103.832468491
147 BEDOK RESERVOIR RD,1.33488194200004,103.91177886
147 BISHAN ST 11,1.34387703300007,103.855106378
147 BT BATOK WEST AVE 6,1.34957751800005,103.743601296
147 LOR 2 TOA PAYOH,1.33454683200006,103.845077698
147 PASIR RIS ST 13,1.36310057800006,103.962012303
147 SERANGOON NTH AVE 1,1.36847951000004,103.87266286
147 SILAT AVE,1.27727696500006,103.831093356
147 YISHUN ST 11,1.43128066300005,103.831829692
148 BEDOK RESERVOIR RD,1.33534088500005,103.911904987
148 BISHAN ST 11,1.34423360800002,103.854763632
148 BT BATOK WEST AVE 6,1.34927993100007,103.743857543
148 GANGSA RD,1.37591870700004,103.76619176
148 PASIR RIS ST 13,1.36226599400004,103.962078644
148 POTONG PASIR AVE 1,1.33235436000007,103.867774261
148 RIVERVALE CRES,1.39076215500006,103.905195829
148 SILAT AVE,1.27688315100005,103.830883905
148 SIMEI ST 1,1.34626694100007,103.955964816
148 WOODLANDS ST 13,1.43576275000004,103.774029962
148 YISHUN ST 11,1.43195018800003,103.832337855
149 BEDOK RESERVOIR RD,1.33576929800006,103.9127796
149 BISHAN ST 11,1.34427940900002,103.855555665
149 BT BATOK WEST AVE 6,1.34928222700006,103.744341917
149 PASIR RIS ST 13,1.36238967400004,103.962716599
149 PETIR RD,1.37674574900007,103.766707624
149 RIVERVALE CRES,1.39155998100006,103.905403783
149 SILAT AVE,1.27736066500006,103.831600213
149 SIMEI ST 1,1.34588876200007,103.956025808
149 WOODLANDS ST 13,1.43576381700007,103.772798008
149 YISHUN ST 11,1.43154850600007,103.832784115
14A LOR 7 TOA PAYOH,1.33626821100006,103.858315234
14A TELOK BLANGAH CRES,1.27776030100006,103.820730062
14A UPP BOON KENG RD,1.31526353900006,103.870688914
14B LOR 7 TOA PAYOH,1.33573887400007,103.858408404
15 BEACH RD,1.29884087900007,103.859351024
15 BEDOK STH RD,1.31789091800005,103.946338599
15 EUNOS CRES,1.32385971000002,103.903363568
15 FARRER PK RD,1.31104346800004,103.851660615
15 GHIM MOH RD,1.30914384300007,103.788419919
15 HOUGANG AVE 3,1.36265770400007,103.891921506
15 JOO SENG RD,1.33550132200003,103.880231499
15 ST. GEORGE'S RD,unknown,unknown
15 TECK WHYE LANE,1.37913357300005,103.754738716
15 UPP BOON KENG RD,1.31587324900005,103.871296185
150 ANG MO KIO AVE 5,1.37680678500004,103.842017963
150 BEDOK RESERVOIR RD,1.33615375400007,103.912672308
150 BISHAN ST 11,1.34452943600007,103.855215218
150 JALAN TECK WHYE,1.37820351100004,103.756450878
150 PASIR RIS ST 13,1.36273757800006,103.962977038
150 PETIR RD,1.37704616000002,103.766883474
150 RIVERVALE CRES,1.39235429800004,103.90626057
150 SILAT AVE,1.27707706800004,103.831425857
150 SIMEI ST 1,1.34619670600006,103.957105266
150 TAMPINES ST 12,1.35094582500005,103.943444859
150 WOODLANDS ST 13,1.43532609600004,103.773740682
150 YISHUN ST 11,1.43096941700003,103.833648679
150A BISHAN ST 11,1.34455220600006,103.855739414
151 ANG MO KIO AVE 5,1.37671105300007,103.841168191
151 BEDOK RESERVOIR RD,1.33557619500004,103.91154578
151 BISHAN ST 11,1.34507086600007,103.85555366
151 JALAN TECK WHYE,1.37810393100006,103.756717588
151 PASIR RIS ST 13,1.36305391300004,103.962482348
151 RIVERVALE CRES,1.39202334400005,103.905897483
151 SERANGOON NTH AVE 2,1.36953424600006,103.873492369
151 SIMEI ST 1,1.34575482700006,103.95726886
151 WOODLANDS ST 13,1.43542679400002,103.774232532
151 YISHUN ST 11,1.43080633700004,103.834268144
